timestamp,route_id,hour,congestion_level,avg_speed_kmh,traffic_volume,delay_minutes
2024-11-23 02:53,RTE-0690,2,blocked,167.1,1829,0
2026-04-04 23:53,RTE-0190,23,medium,116.7,7119,0
2024-10-22 09:53,RTE-0016,9,moderate,139.7,5817,0
2024-10-25 04:53,RTE-0985,4,severe,113.7,5673,19
2025-06-06 04:53,RTE-0246,4,medium,67.9,483,0
2024-05-14 10:53,RTE-0033,10,moderate,28.8,7132,0
2026-03-19 03:53,RTE-0108,3,medium,168.9,1492,0
2024-08-05 03:53,RTE-0317,3,medium,105.5,4452,0
2025-12-03 03:53,RTE-0842,3,severe,82.8,4592,5
2025-03-09 02:53,RTE-0927,2,high,82.3,2923,7
2025-12-01 20:53,RTE-0368,20,heavy,80.8,1155,4
2026-04-01 13:53,RTE-0984,13,blocked,67.0,5695,0
2025-01-24 07:53,RTE-0297,7,medium,155.8,6525,0
2025-05-25 06:53,RTE-0798,6,light,28.7,4279,0
2025-05-05 14:53,RTE-0236,14,heavy,141.7,2739,39
2024-05-14 07:53,RTE-0643,7,blocked,138.0,7178,0
2025-01-27 21:53,RTE-0459,21,blocked,60.9,5489,0
2025-03-15 09:53,RTE-0768,9,heavy,69.4,1554,52
2026-01-21 02:53,RTE-0240,2,medium,156.1,2272,0
2026-03-30 17:53,RTE-0376,17,heavy,63.1,3557,24
2026-03-22 09:53,RTE-0129,9,severe,169.0,1194,37
2025-04-16 02:53,RTE-0762,2,light,169.1,5761,0
2024-10-09 13:53,RTE-0342,13,heavy,124.2,7624,36
2025-05-10 21:53,RTE-0739,21,severe,77.0,6080,16
2024-04-14 16:53,RTE-0673,16,heavy,29.0,1874,7
2024-07-06 09:53,RTE-0076,9,medium,44.5,7708,0
2025-05-29 22:53,RTE-0439,22,blocked,127.3,7267,0
2025-03-17 03:53,RTE-0624,3,moderate,127.0,1375,0
2025-09-02 14:53,RTE-0711,14,blocked,100.0,3087,0
2024-07-30 15:53,RTE-0535,15,severe,71.0,2126,27
2025-09-21 10:53,RTE-0198,10,low,20.7,5033,0
2025-10-21 03:53,RTE-0940,3,medium,25.7,2300,0
2025-11-04 22:53,RTE-0820,22,high,96.2,1461,35
2025-02-09 12:53,RTE-0015,12,medium,41.6,3236,0
2025-12-21 19:53,RTE-0357,19,medium,35.6,4293,0
2025-04-07 07:53,RTE-0992,7,medium,75.7,7532,0
2026-04-07 22:53,RTE-0428,22,medium,116.6,7344,0
2025-05-30 20:53,RTE-0328,20,severe,87.1,1298,32
2025-03-14 16:53,RTE-0926,16,severe,89.5,7423,49
2024-08-08 08:53,RTE-0194,8,medium,42.2,568,0
2024-09-16 18:53,RTE-0261,18,heavy,89.1,1212,8
2024-09-20 09:53,RTE-0786,9,low,137.4,4951,0
2024-09-30 01:53,RTE-0128,1,light,144.5,2297,0
2024-08-28 08:53,RTE-0099,8,low,84.9,6733,0
2024-12-24 21:53,RTE-0761,21,moderate,60.3,3315,0
2024-08-01 07:53,RTE-0139,7,low,164.6,3931,0
2025-01-19 07:53,RTE-0734,7,light,100.5,3995,0
2025-09-10 19:53,RTE-0841,19,medium,73.2,175,0
2025-01-13 12:53,RTE-0058,12,medium,137.0,7960,0
2025-12-06 07:53,RTE-0503,7,severe,91.3,2657,26
2024-10-05 19:53,RTE-0237,19,severe,101.6,2095,55
2026-03-10 19:53,RTE-0063,19,severe,129.0,7471,32
2024-12-02 02:53,RTE-0521,2,medium,,3886,0
2024-07-16 10:53,RTE-0274,10,medium,90.1,1121,0
2026-03-14 05:53,RTE-0594,5,heavy,176.4,1303,2
2024-08-01 17:53,RTE-0149,17,high,136.7,7925,57
2024-12-15 03:53,RTE-0828,3,blocked,138.7,3927,0
2025-03-06 03:53,RTE-0210,3,medium,160.3,2278,0
2025-07-09 07:53,RTE-0788,7,moderate,,6699,0
2025-06-23 13:53,RTE-0580,13,low,96.5,3784,0
2024-11-18 21:53,RTE-0347,21,blocked,175.2,1089,0
2024-10-05 21:53,RTE-0077,21,heavy,,4533,7
2024-07-28 03:53,RTE-0962,3,high,169.0,5562,28
2024-06-12 00:53,RTE-0691,0,high,129.3,7213,1
2024-06-25 10:53,RTE-0767,10,high,74.7,3173,13
2024-05-12 19:53,RTE-0974,19,blocked,47.5,3145,0
2025-06-03 04:53,RTE-0628,4,heavy,35.3,2734,47
2025-10-22 04:53,RTE-0799,4,medium,60.8,3714,0
2025-06-10 04:53,RTE-0868,4,high,176.8,5268,41
2025-02-24 12:53,RTE-0447,12,severe,127.9,2176,53
2026-02-03 02:53,RTE-0850,2,light,34.5,1277,0
2025-05-06 07:53,RTE-0809,7,blocked,172.5,4427,0
2025-12-14 01:53,RTE-0734,1,severe,150.0,2283,19
2024-10-16 01:53,RTE-0788,1,moderate,33.9,7759,0
2025-12-21 23:53,RTE-0181,23,medium,172.9,769,0
2024-10-24 00:53,RTE-0839,0,medium,140.3,6775,0
2025-10-25 05:53,RTE-0214,5,high,25.0,2488,23
2025-08-02 19:53,RTE-0214,19,severe,134.1,2593,11
2025-11-28 01:53,RTE-0827,1,light,110.1,1653,0
2025-05-28 08:53,RTE-0423,8,medium,31.7,3575,0
2025-09-26 04:53,RTE-0950,4,low,20.2,4492,0
2025-02-26 19:53,RTE-0992,19,heavy,62.1,3642,56
2024-05-24 07:53,RTE-0788,7,severe,76.4,6815,39
2026-04-01 08:53,RTE-0852,8,moderate,133.2,688,0
2026-04-10 00:53,RTE-0434,0,medium,140.4,3166,0
2025-03-26 20:53,RTE-0345,20,low,129.5,4724,0
2024-11-27 18:53,RTE-0407,18,severe,30.0,2046,11
2024-05-08 11:53,RTE-0652,11,blocked,26.2,1540,0
2024-09-18 07:53,RTE-0334,7,medium,27.4,4695,0
2024-12-15 04:53,RTE-0114,4,moderate,146.8,638,0
2025-12-30 05:53,RTE-0738,5,moderate,159.0,6646,0
2025-11-02 07:53,RTE-0021,7,high,65.3,1890,58
2025-09-25 03:53,RTE-0069,3,moderate,164.1,2431,0
2025-11-23 03:53,RTE-0292,3,moderate,117.9,147,0
2026-01-17 15:53,RTE-0208,15,moderate,22.2,7005,0
2025-05-14 20:53,RTE-0200,20,low,129.5,3435,0
2024-10-02 16:53,RTE-0141,16,medium,71.9,667,0
2025-10-21 22:53,RTE-0962,22,severe,39.9,3088,52
2025-06-13 08:53,RTE-0587,8,moderate,142.7,3355,0
2025-04-02 00:53,RTE-0796,0,heavy,159.3,6850,43
2024-05-11 18:53,RTE-0582,18,light,88.5,2544,0
2025-12-31 03:53,RTE-0190,3,blocked,140.6,849,0
2024-11-05 09:53,RTE-0824,9,moderate,124.8,339,0
2025-01-14 02:53,RTE-0959,2,heavy,105.9,7703,24
2025-03-23 16:53,RTE-0275,16,moderate,108.8,5863,0
2025-04-25 16:53,RTE-0092,16,severe,123.6,325,5
2024-09-24 23:53,RTE-0375,23,medium,131.1,229,0
2025-04-18 06:53,RTE-0184,6,blocked,166.9,7114,0
2026-02-08 10:53,RTE-0043,10,blocked,124.9,4452,0
2025-02-27 15:53,RTE-0785,15,low,50.2,4090,0
2026-01-15 08:53,RTE-0621,8,light,89.1,6130,0
2026-03-31 20:53,RTE-0279,20,high,73.8,2099,3
2025-11-23 13:53,RTE-0551,13,moderate,173.4,7108,0
2025-02-19 23:53,RTE-0558,23,high,143.0,3284,52
2026-02-28 04:53,RTE-0604,4,unknown,69.7,5190,0
2026-01-12 05:53,RTE-0728,5,medium,67.4,5047,0
2025-02-12 08:53,RTE-1000,8,severe,43.1,7090,16
2025-07-21 17:53,RTE-0112,17,blocked,173.3,5629,0
2025-06-27 08:53,RTE-0920,8,high,126.1,1479,55
2025-02-13 01:53,RTE-0343,1,moderate,69.0,2507,0
2024-08-21 16:53,RTE-0398,16,medium,40.0,3164,0
2025-03-29 08:53,RTE-0815,8,medium,20.4,4108,0
2024-12-20 09:53,RTE-0185,9,unknown,74.5,7769,0
2025-10-05 15:53,RTE-0996,15,moderate,88.0,676,0
2025-03-24 02:53,RTE-0178,2,light,90.2,3870,0
2025-06-27 15:53,RTE-0101,15,medium,117.1,1967,0
2024-07-11 17:53,RTE-0464,17,high,56.7,6495,31
2024-08-10 07:53,RTE-0409,7,high,30.3,1104,56
2024-09-14 18:53,RTE-0987,18,high,168.9,7220,28
2025-07-15 11:53,RTE-0463,11,moderate,111.7,1114,0
2025-11-09 06:53,RTE-0447,6,moderate,41.3,1993,0
2024-08-07 20:53,RTE-0510,20,blocked,95.0,5622,0
2025-08-21 22:53,RTE-0505,22,severe,43.2,2292,56
2025-07-03 01:53,RTE-0039,1,low,50.0,823,0
2024-10-08 20:53,RTE-0251,20,light,119.4,894,0
2025-12-10 07:53,RTE-0316,7,severe,86.2,520,12
2025-05-17 12:53,RTE-0750,12,heavy,79.8,412,36
2026-01-29 13:53,RTE-0038,13,high,79.4,5884,27
2024-07-13 10:53,RTE-0358,10,severe,32.8,7973,22
2026-01-06 11:53,RTE-0964,11,low,112.4,6704,0
2025-04-20 07:53,RTE-0221,7,blocked,93.5,6120,0
2025-09-15 11:53,RTE-0558,11,medium,112.8,3503,0
2025-10-23 05:53,RTE-0882,5,medium,177.5,4045,0
2025-10-05 08:53,RTE-0763,8,moderate,145.9,5994,0
2025-01-22 23:53,RTE-0003,23,blocked,74.7,6042,0
2025-08-14 15:53,RTE-0950,15,low,64.1,5286,0
2025-06-18 11:53,RTE-0208,11,blocked,20.1,5888,0
2024-10-09 17:53,RTE-0524,17,light,126.7,3122,0
2024-12-08 18:53,RTE-0539,18,heavy,79.3,3836,52
2026-01-17 01:53,RTE-0691,1,medium,41.2,3340,0
2025-06-24 22:53,RTE-0985,22,unknown,178.5,2603,49
2024-10-12 14:53,RTE-0165,14,blocked,94.8,3027,0
2025-05-17 05:53,RTE-0728,5,heavy,105.6,1924,44
2026-01-28 19:53,RTE-0208,19,moderate,110.8,3286,0
2026-01-06 11:53,RTE-0539,11,moderate,167.5,4869,0
2024-08-22 08:53,RTE-0966,8,low,89.6,7377,0
2024-04-22 19:53,RTE-0714,19,severe,65.5,7421,2
2026-03-16 22:53,RTE-0497,22,low,122.1,5279,0
2024-12-30 19:53,RTE-0708,19,low,158.5,4154,0
2024-12-25 00:53,RTE-0491,0,light,88.7,2711,0
2024-07-06 15:53,RTE-0681,15,low,94.0,143,0
2024-09-26 09:53,RTE-0753,9,light,124.6,6358,0
2025-07-10 14:53,RTE-0266,14,high,68.6,7499,42
2024-04-16 00:53,RTE-0270,0,high,175.2,3013,43
2024-12-19 11:53,RTE-0974,11,severe,111.2,547,56
2025-03-20 16:53,RTE-0380,16,medium,106.1,4166,0
2025-11-12 11:53,RTE-0055,11,low,88.0,2687,0
2024-04-27 11:53,RTE-0909,11,light,33.1,1956,0
2026-04-05 15:53,RTE-0710,15,heavy,143.6,4255,31
2024-12-22 09:53,RTE-0015,9,moderate,89.9,7540,0
2024-07-17 20:53,RTE-0069,20,medium,69.6,6922,0
2026-01-13 07:53,RTE-0111,7,light,96.4,7534,0
2025-10-16 21:53,RTE-0577,21,low,127.1,7526,0
2024-06-14 03:53,RTE-0343,3,medium,28.4,1802,0
2025-06-21 08:53,RTE-0373,8,medium,139.1,5648,0
2024-06-04 12:53,RTE-0036,12,heavy,105.3,6261,37
2025-11-27 00:53,RTE-0859,0,high,120.9,3524,58
2024-07-31 06:53,RTE-0825,6,blocked,99.1,4945,0
2025-01-08 06:53,RTE-0094,6,blocked,36.4,7992,0
2025-04-20 19:53,RTE-0930,19,heavy,45.5,3472,38
2025-01-13 02:53,RTE-0635,2,moderate,87.7,885,0
2026-03-01 21:53,RTE-0764,21,heavy,131.9,3237,31
2026-03-16 13:53,RTE-0888,13,light,49.1,116,0
2024-10-12 18:53,RTE-0767,18,light,106.3,4340,0
2025-10-24 06:53,RTE-0245,6,light,81.3,4994,0
2025-12-23 13:53,RTE-0015,13,low,28.0,3036,0
2025-09-09 09:53,RTE-0764,9,heavy,146.9,3850,13
2025-03-08 06:53,RTE-0915,6,severe,28.9,6390,13
2024-10-07 21:53,RTE-0847,21,high,152.4,1692,44
2024-06-01 10:53,RTE-0869,10,light,61.0,681,0
2024-04-20 09:53,RTE-0483,9,high,147.3,3705,56
2025-11-19 23:53,RTE-0915,23,medium,22.2,5732,0
2024-10-20 12:53,RTE-0262,12,moderate,29.7,3534,0
2025-09-09 16:53,RTE-0998,16,heavy,123.8,4071,13
2025-12-28 14:53,RTE-0395,14,low,128.8,1835,0
2025-02-04 15:53,RTE-0210,15,low,101.4,1439,0
2024-05-29 02:53,RTE-0430,2,high,166.6,1170,5
2024-06-28 13:53,RTE-0707,13,heavy,83.2,1407,24
2025-11-17 11:53,RTE-0954,11,heavy,154.7,5187,10
2026-04-12 01:53,RTE-0790,1,severe,126.1,6557,50
2026-01-16 08:53,RTE-0251,8,moderate,166.1,646,0
2025-11-22 19:53,RTE-0858,19,severe,35.4,6869,19
2024-10-05 19:53,RTE-0832,19,low,104.6,1886,0
2025-10-04 17:53,RTE-0599,17,medium,61.2,5000,0
2024-10-06 18:53,RTE-0355,18,medium,63.0,7629,0
2025-01-17 21:53,RTE-0140,21,heavy,38.9,4352,28
2025-09-20 02:53,RTE-0469,2,medium,117.5,5028,0
2025-05-04 20:53,RTE-0621,20,medium,27.3,7277,0
2024-04-23 00:53,RTE-0269,0,medium,170.6,3352,0
2024-11-20 16:53,RTE-0903,16,light,93.5,3121,0
2025-05-17 03:53,RTE-0761,3,moderate,141.9,7749,0
2025-12-05 23:53,RTE-0794,23,high,70.7,4400,48
2024-12-27 06:53,RTE-0409,6,moderate,34.3,1253,0
2026-02-05 00:53,RTE-0471,0,light,89.2,6647,0
2025-03-14 09:53,RTE-0150,9,high,51.6,863,35
2025-07-15 00:53,RTE-0464,0,high,27.1,1035,57
2025-08-15 19:53,RTE-0948,19,medium,157.7,6989,0
2025-10-17 04:53,RTE-0247,4,high,137.2,3758,37
2025-12-25 23:53,RTE-0280,23,high,57.3,356,10
2024-10-02 14:53,RTE-0256,14,heavy,30.4,7969,35
2026-01-01 19:53,RTE-0716,19,medium,47.6,2876,0
2025-08-27 22:53,RTE-0257,22,severe,100.4,6072,30
2025-07-30 05:53,RTE-0330,5,high,34.6,4461,51
2025-03-29 23:53,RTE-0532,23,high,153.6,2805,48
2024-07-23 16:53,RTE-0295,16,low,94.2,4630,0
2025-05-28 12:53,RTE-0931,12,heavy,50.0,3946,4
2025-03-15 07:53,RTE-0878,7,heavy,37.3,5555,37
2025-04-21 18:53,RTE-0120,18,light,118.7,4066,0
2025-03-13 00:53,RTE-0778,0,low,179.2,5755,0
2026-03-24 17:53,RTE-0421,17,high,136.6,984,14
2024-11-12 00:53,RTE-0873,0,moderate,148.2,6963,0
2024-08-27 23:53,RTE-0495,23,heavy,84.1,2191,15
2025-03-24 05:53,RTE-0299,5,heavy,112.6,3483,24
2026-04-09 14:53,RTE-0608,14,severe,40.6,617,29
2024-11-01 09:53,RTE-0429,9,low,161.2,2024,0
2025-08-26 04:53,RTE-0723,4,moderate,49.0,4486,0
2026-02-16 06:53,RTE-0073,6,heavy,152.0,5161,41
2025-01-11 06:53,RTE-0071,6,moderate,21.1,4068,0
2026-01-31 14:53,RTE-0415,14,heavy,42.3,4766,30
2025-09-25 09:53,RTE-0338,9,heavy,37.5,5713,31
2024-12-03 19:53,RTE-0175,19,severe,170.7,5140,8
2024-05-28 20:53,RTE-0043,20,moderate,141.4,6617,0
2026-04-10 23:53,RTE-0817,23,moderate,128.1,5238,0
2025-05-10 06:53,RTE-0931,6,moderate,81.9,597,0
2025-05-10 14:53,RTE-0966,14,high,99.6,1393,38
2025-12-17 13:53,RTE-0344,13,heavy,101.0,6042,53
2026-01-05 15:53,RTE-0201,15,heavy,149.3,3384,15
2025-06-27 21:53,RTE-0113,21,severe,176.2,2610,38
2025-12-13 11:53,RTE-0136,11,heavy,166.2,5045,9
2025-07-02 22:53,RTE-0142,22,blocked,,1457,0
2025-05-29 15:53,RTE-0176,15,unknown,129.6,835,0
2025-02-16 16:53,RTE-0325,16,heavy,97.6,2039,21
2024-04-27 14:53,RTE-0411,14,low,,5998,0
2025-09-11 01:53,RTE-0371,1,medium,22.8,3143,0
2024-09-07 11:53,RTE-0061,11,medium,145.2,6877,0
2024-08-22 13:53,RTE-0712,13,medium,122.4,7475,0
2024-08-26 18:53,RTE-0015,18,severe,88.0,3307,29
2024-07-17 02:53,RTE-0539,2,heavy,176.0,1740,28
2025-08-23 17:53,RTE-0749,17,light,150.4,5076,0
2024-08-01 19:53,RTE-0212,19,high,94.0,1634,43
2024-06-06 11:53,RTE-0461,11,high,75.8,417,55
2024-11-02 09:53,RTE-0472,9,heavy,60.5,4141,3
2026-02-14 10:53,RTE-0175,10,high,157.9,7831,10
2025-03-01 11:53,RTE-0864,11,moderate,135.4,714,0
2025-04-23 16:53,RTE-0484,16,low,24.5,1117,0
2025-02-19 05:53,RTE-0236,5,light,105.3,6532,0
2026-02-13 13:53,RTE-0234,13,moderate,158.3,6757,0
2025-02-01 15:53,RTE-0216,15,high,27.2,4998,7
2025-12-13 02:53,RTE-0480,2,severe,83.6,3510,17
2026-03-26 03:53,RTE-0138,3,light,105.0,3072,0
2024-09-25 06:53,RTE-0056,6,light,84.4,2036,0
2025-10-05 10:53,RTE-0917,10,moderate,164.9,2811,0
2025-06-18 07:53,RTE-0564,7,severe,35.9,2030,6
2024-10-30 15:53,RTE-0126,15,medium,102.4,507,0
2025-06-28 07:53,RTE-0735,7,low,86.2,5837,0
2024-11-16 09:53,RTE-0210,9,high,174.3,6570,57
2025-03-11 13:53,RTE-0657,13,severe,38.4,2653,30
2025-06-11 14:53,RTE-0005,14,moderate,55.3,5238,0
2024-10-13 02:53,RTE-0888,2,blocked,174.5,2503,0
2025-08-28 16:53,RTE-0958,16,severe,,1218,42
2024-04-15 03:53,RTE-0568,3,light,40.6,7956,0
2024-08-09 09:53,RTE-0346,9,moderate,133.2,6985,0
2024-09-24 06:53,RTE-0008,6,medium,77.5,6873,0
2026-03-18 19:53,RTE-0286,19,light,120.9,7314,0
2025-12-26 21:53,RTE-0865,21,light,70.3,4834,0
2025-02-01 11:53,RTE-0188,11,moderate,168.7,2101,0
2025-11-20 00:53,RTE-0267,0,moderate,139.5,2777,0
2024-10-01 04:53,RTE-0154,4,moderate,146.1,5935,0
2025-12-09 11:53,RTE-0217,11,heavy,109.9,7915,47
2025-01-03 17:53,RTE-0519,17,blocked,162.2,2616,0
2025-05-12 16:53,RTE-0849,16,moderate,119.7,5877,0
2025-08-16 20:53,RTE-0821,20,severe,44.9,2944,6
2025-07-02 20:53,RTE-0307,20,medium,25.4,3532,0
2024-12-19 18:53,RTE-0868,18,high,49.8,5785,50
2025-08-25 23:53,RTE-0516,23,moderate,165.5,5782,0
2025-02-25 07:53,RTE-0774,7,light,29.1,7145,0
2025-07-29 11:53,RTE-0060,11,moderate,122.8,5041,0
2025-08-21 20:53,RTE-0970,20,high,61.8,3924,13
2025-05-23 12:53,RTE-0309,12,medium,101.4,1860,0
2025-02-16 17:53,RTE-0973,17,low,96.9,3015,0
2025-10-25 10:53,RTE-0111,10,low,159.9,6007,0
2024-07-31 03:53,RTE-0044,3,moderate,48.6,779,0
2025-11-29 18:53,RTE-0263,18,medium,157.8,5292,0
2025-10-17 06:53,RTE-0398,6,severe,136.3,7106,43
2025-03-31 19:53,RTE-0198,19,medium,151.8,2822,0
2024-08-23 08:53,RTE-0472,8,low,145.6,822,0
2024-05-01 04:53,RTE-0726,4,medium,154.7,2213,0
2024-06-29 22:53,RTE-0431,22,medium,64.9,6921,0
2024-08-10 14:53,RTE-0454,14,low,106.2,5765,0
2026-02-28 23:53,RTE-0229,23,low,72.9,6621,0
2025-10-01 07:53,RTE-0520,7,blocked,70.9,6472,0
2025-06-08 00:53,RTE-0247,0,high,30.4,6327,31
2024-09-17 05:53,RTE-0579,5,low,179.3,5729,0
2024-04-18 21:53,RTE-0256,21,light,155.5,7365,0
2025-08-17 06:53,RTE-0169,6,high,57.7,2136,42
2024-05-19 05:53,RTE-0271,5,light,36.9,7110,0
2024-08-01 04:53,RTE-0553,4,high,116.7,6913,14
2025-03-21 23:53,RTE-0849,23,severe,140.3,937,23
2024-09-17 13:53,RTE-0651,13,low,137.6,7854,0
2025-01-12 08:53,RTE-0427,8,blocked,168.8,5467,0
2024-05-07 19:53,RTE-0003,19,high,158.3,3045,45
2025-08-10 19:53,RTE-0371,19,blocked,104.4,992,0
2025-04-03 07:53,RTE-0794,7,blocked,92.7,1084,0
2024-10-16 13:53,RTE-0648,13,medium,105.2,6197,0
2025-05-17 21:53,RTE-0190,21,light,109.7,4410,0
2026-04-10 04:53,RTE-0254,4,moderate,166.4,5532,0
2025-12-15 08:53,RTE-0730,8,blocked,108.6,7754,0
2024-07-10 16:53,RTE-0210,16,high,28.1,2179,11
2025-07-30 21:53,RTE-0968,21,moderate,178.3,2840,0
2024-10-06 09:53,RTE-0118,9,medium,25.8,6069,0
2025-05-10 06:53,RTE-0419,6,high,67.5,2398,41
2025-10-11 05:53,RTE-0684,5,severe,54.5,1104,48
2025-12-01 00:53,RTE-0336,0,heavy,149.0,398,53
2026-04-05 17:53,RTE-0314,17,medium,66.2,7486,0
2025-09-10 20:53,RTE-0752,20,severe,25.0,2868,56
2025-07-16 00:53,RTE-0321,0,severe,166.8,1914,37
2024-07-11 07:53,RTE-0475,7,heavy,28.5,5229,51
2025-10-15 23:53,RTE-0394,23,heavy,60.0,6875,58
2024-04-29 01:53,RTE-0552,1,moderate,30.1,5811,0
2025-03-03 18:53,RTE-0208,18,high,121.4,5194,19
2024-06-24 12:53,RTE-0933,12,medium,46.4,1963,0
2025-12-18 08:53,RTE-0009,8,heavy,79.9,6279,24
2024-06-12 23:53,RTE-0066,23,high,92.6,850,11
2026-02-01 18:53,RTE-0269,18,medium,66.3,390,0
2025-03-02 18:53,RTE-0754,18,high,,6926,3
2025-03-29 10:53,RTE-0289,10,low,88.9,3873,0
2025-10-22 15:53,RTE-0650,15,moderate,96.7,6562,0
2025-03-08 14:53,RTE-0270,14,blocked,102.0,5762,0
2024-09-19 20:53,RTE-0633,20,high,121.3,3752,0
2024-10-01 01:53,RTE-0952,1,high,136.6,1580,51
2026-01-19 06:53,RTE-0744,6,low,43.2,5320,0
2024-06-02 19:53,RTE-0837,19,moderate,22.4,2356,0
2024-10-21 20:53,RTE-0505,20,moderate,36.4,2587,0
2025-09-08 17:53,RTE-0912,17,low,32.3,2593,0
2025-08-16 06:53,RTE-0592,6,low,89.5,3862,0
2024-10-01 23:53,RTE-0182,23,severe,102.0,4649,54
2025-06-23 23:53,RTE-0584,23,medium,111.3,484,0
2024-10-29 07:53,RTE-0976,7,low,176.7,3462,0
2024-09-07 23:53,RTE-0044,23,medium,177.9,2163,0
2025-11-21 12:53,RTE-0075,12,moderate,72.4,1446,0
2024-07-18 08:53,RTE-0326,8,high,51.0,3805,8
2025-03-07 23:53,RTE-0614,23,medium,114.3,3290,0
2026-01-05 06:53,RTE-0433,6,moderate,31.3,5995,0
2024-05-13 23:53,RTE-0384,23,severe,99.9,6776,59
2024-11-25 11:53,RTE-0061,11,moderate,116.6,2618,0
2025-01-03 07:53,RTE-0561,7,heavy,93.6,3703,51
2024-08-28 03:53,RTE-0871,3,unknown,108.6,6941,0
2025-04-15 18:53,RTE-0455,18,light,144.0,2243,0
2024-06-03 03:53,RTE-0931,3,moderate,119.0,5884,0
2024-12-10 06:53,RTE-0414,6,moderate,111.4,7447,0
2025-08-31 11:53,RTE-0220,11,severe,39.3,1361,2
2024-04-16 23:53,RTE-0443,23,light,96.0,7508,0
2026-03-12 15:53,RTE-0857,15,severe,175.4,4030,48
2025-07-24 13:53,RTE-0914,13,low,33.5,2943,0
2024-06-25 10:53,RTE-0165,10,severe,34.7,6979,57
2025-01-11 13:53,RTE-0174,13,high,89.8,3501,19
2025-06-09 17:53,RTE-0899,17,blocked,50.1,803,0
2025-03-16 23:53,RTE-1000,23,blocked,82.5,2703,0
2024-07-14 02:53,RTE-0346,2,heavy,49.8,5915,44
2024-07-20 05:53,RTE-0759,5,heavy,64.1,2884,21
2025-06-14 00:53,RTE-0114,0,high,77.8,4754,29
2025-08-18 15:53,RTE-0575,15,high,60.0,465,55
2026-02-21 16:53,RTE-0078,16,moderate,,7601,0
2024-05-15 20:53,RTE-0469,20,blocked,28.6,4016,0
2024-12-21 00:53,RTE-0918,0,light,115.5,3124,0
2025-12-27 19:53,RTE-0134,19,light,85.3,5808,0
2026-03-13 17:53,RTE-0699,17,severe,24.5,5129,53
2024-07-20 05:53,RTE-0890,5,heavy,28.6,2789,50
2024-12-14 22:53,RTE-0146,22,low,168.0,7251,0
2025-09-09 09:53,RTE-0261,9,light,115.9,3346,0
2025-09-27 00:53,RTE-0837,0,moderate,62.4,1364,0
2025-07-05 17:53,RTE-0455,17,heavy,157.8,2448,54
2024-04-15 05:53,RTE-0375,5,high,131.0,1298,47
2024-05-01 16:53,RTE-0168,16,high,50.6,4377,27
2025-02-09 16:53,RTE-0923,16,low,66.6,3233,0
2024-08-14 13:53,RTE-0432,13,low,38.7,7709,0
2025-04-30 14:53,RTE-0035,14,high,177.7,1208,55
2024-05-01 16:53,RTE-0481,16,moderate,80.3,3709,0
2026-04-08 07:53,RTE-0251,7,light,32.6,6814,0
2024-08-06 11:53,RTE-0209,11,high,105.8,4757,15
2025-09-15 20:53,RTE-0994,20,low,77.9,926,0
2025-06-12 14:53,RTE-0866,14,light,101.2,5925,0
2025-06-17 23:53,RTE-0903,23,blocked,27.7,3672,0
2024-06-25 12:53,RTE-0643,12,heavy,113.5,3280,15
2024-07-30 21:53,RTE-0808,21,severe,99.8,5464,49
2025-12-04 01:53,RTE-0938,1,high,50.7,7149,13
2024-06-18 18:53,RTE-0455,18,low,161.2,5189,0
2025-08-12 13:53,RTE-0933,13,low,84.1,2938,0
2025-11-15 02:53,RTE-0257,2,blocked,64.4,3321,0
2024-06-10 06:53,RTE-0151,6,medium,121.5,190,0
2025-08-25 06:53,RTE-0296,6,blocked,53.0,5949,0
2024-10-06 23:53,RTE-0317,23,high,71.6,1221,50
2024-09-17 08:53,RTE-0347,8,heavy,101.2,4938,4
2025-04-26 20:53,RTE-0628,20,medium,84.4,7137,0
2024-04-27 11:53,RTE-0688,11,blocked,39.7,5239,0
2024-07-21 13:53,RTE-0794,13,medium,166.9,4119,0
2024-09-21 00:53,RTE-0834,0,high,62.5,6308,40
2025-12-17 10:53,RTE-0156,10,low,66.3,1549,0
2026-03-01 17:53,RTE-0852,17,low,63.5,2915,0
2025-05-31 08:53,RTE-0474,8,heavy,173.2,6403,1
2025-11-07 01:53,RTE-0245,1,low,169.1,2797,0
2024-05-26 11:53,RTE-0220,11,heavy,166.0,6471,2
2024-07-26 13:53,RTE-0934,13,blocked,,1819,0
2025-02-26 18:53,RTE-0328,18,low,168.6,1590,0
2024-04-16 03:53,RTE-0397,3,low,22.1,5345,0
2025-01-13 13:53,RTE-0704,13,severe,,6302,19
2025-07-26 06:53,RTE-0878,6,high,25.2,1904,16
2026-01-01 05:53,RTE-0511,5,light,124.9,1918,0
2026-01-02 06:53,RTE-0626,6,blocked,75.0,395,0
2024-09-26 17:53,RTE-0824,17,medium,43.7,4198,0
2024-04-17 11:53,RTE-0159,11,low,25.3,4253,0
2025-07-09 09:53,RTE-0491,9,blocked,44.7,3472,0
2025-10-26 22:53,RTE-0235,22,moderate,165.8,7443,0
2025-08-15 22:53,RTE-0261,22,high,25.7,5823,18
2024-05-10 18:53,RTE-0415,18,medium,159.5,5345,0
2026-01-19 04:53,RTE-0142,4,blocked,99.9,6067,0
2026-04-06 09:53,RTE-0458,9,blocked,,3510,0
2024-08-25 02:53,RTE-0112,2,blocked,89.1,6653,0
