feedback_id,order_id,customer_id,rating,comment,feedback_date,feedback_type,would_recommend
FD-00028452,ORD-00098468,CUST-19706,1,,2024-09-24 16:00:18,packaging,False
FD-00028453,ORD-00047864,CUST-14672,5,,2024-07-31 12:00:18,packaging,False
FD-00028454,ORD-00024021,CUST-09430,2,,2026-04-07 02:00:18,packaging,False
FD-00028455,ORD-00097994,CUST-00251,5,,2024-05-08 15:00:18,packaging,True
FD-00028456,ORD-00086499,CUST-14572,4,,2025-02-17 22:00:18,packaging,True
FD-00028457,ORD-00027284,CUST-17788,3,Could be better,2025-11-09 13:00:18,service,True
FD-00028458,ORD-00005174,CUST-09440,1,Recommended!,2025-06-06 12:00:18,delivery,True
FD-00028459,ORD-00060939,CUST-13378,2,Would order again,2025-06-18 14:00:18,service,True
FD-00028460,ORD-00022964,CUST-14889,4,Late delivery,2025-08-21 17:00:18,service,True
FD-00028461,ORD-00068853,CUST-04136,5,Not happy,2025-07-31 01:00:18,packaging,True
FD-00028462,ORD-00013942,CUST-07137,4,Excellent service,2024-06-13 13:00:18,service,True
FD-00028463,ORD-00081926,CUST-05888,2,Not happy,2025-12-22 23:00:18,packaging,False
FD-00028464,ORD-00098701,CUST-11279,3,,2025-01-20 02:00:18,delivery,False
FD-00028465,ORD-00085099,CUST-19181,1,,2025-03-13 18:00:18,delivery,True
FD-00028466,ORD-00076126,CUST-10749,1,Excellent service,2024-09-24 20:00:18,service,True
FD-00028467,ORD-00023851,CUST-09978,1,Could be better,2024-10-28 19:00:18,delivery,False
FD-00028468,ORD-00006153,CUST-18823,5,Great delivery!,2024-12-25 19:00:18,service,True
FD-00028469,ORD-00082597,CUST-11474,3,,2024-07-24 08:00:18,service,False
FD-00028470,ORD-00029348,CUST-15892,3,,2025-03-28 09:00:18,packaging,True
FD-00028471,ORD-00027906,CUST-12292,5,Package damaged,2025-08-31 08:00:18,service,True
FD-00028472,ORD-00024311,CUST-14913,1,Excellent service,2025-04-22 10:00:18,delivery,False
FD-00028473,ORD-00010623,CUST-09635,4,On time,2025-10-14 05:00:18,packaging,True
FD-00028474,ORD-00015476,CUST-18135,3,Excellent service,2025-05-29 10:00:18,packaging,True
FD-00028475,ORD-00048859,CUST-04416,3,Good,2025-07-24 02:00:18,service,False
FD-00028476,ORD-00007725,CUST-06133,5,Late delivery,2025-04-28 18:00:18,service,False
FD-00028477,ORD-00034608,CUST-09597,5,Package damaged,2025-05-15 22:00:18,service,True
FD-00028478,ORD-00092902,CUST-07136,5,,2025-11-23 06:00:18,service,True
FD-00028479,ORD-00003541,CUST-14199,3,,2024-06-01 08:00:18,delivery,True
FD-00028480,ORD-00041223,CUST-05430,2,,2024-06-06 02:00:18,packaging,True
FD-00028481,ORD-00045297,CUST-10077,1,Could be better,2024-07-14 12:00:18,packaging,True
FD-00028482,ORD-00021275,CUST-07556,3,Not happy,2025-10-25 21:00:18,service,True
FD-00028483,ORD-00094200,CUST-11368,4,On time,2024-12-25 18:00:18,packaging,True
FD-00028484,ORD-00000666,CUST-15774,2,On time,2025-06-03 17:00:18,delivery,True
FD-00028485,ORD-00064157,CUST-14173,3,Very fast,2025-12-17 16:00:18,delivery,False
FD-00028486,ORD-00047003,CUST-14324,3,,2025-11-21 14:00:18,service,True
FD-00028487,ORD-00029043,CUST-13036,5,,2026-01-08 21:00:18,packaging,False
FD-00028488,ORD-00064795,CUST-05870,5,Package damaged,2025-11-15 15:00:18,service,True
FD-00028489,ORD-00053674,CUST-13030,5,Excellent service,2025-08-23 20:00:18,service,False
FD-00028490,ORD-00081665,CUST-17052,5,Late delivery,2025-01-24 06:00:18,delivery,True
FD-00028491,ORD-00027197,CUST-16326,3,,2026-03-17 00:00:18,delivery,True
FD-00028492,ORD-00064954,CUST-14894,1,Excellent service,2025-08-07 23:00:18,service,True
FD-00028493,ORD-00057671,CUST-19826,2,,2025-06-30 03:00:18,delivery,False
FD-00028494,ORD-00092664,CUST-09685,1,Late delivery,2025-12-28 11:00:18,packaging,False
FD-00028495,ORD-00031415,CUST-02278,2,Would order again,2026-02-12 01:00:18,delivery,False
FD-00028496,ORD-00040025,CUST-09141,4,Package damaged,2025-02-09 21:00:18,packaging,True
FD-00028497,ORD-00070121,CUST-10995,3,,2026-02-23 01:00:18,service,True
FD-00028498,ORD-00080142,CUST-14173,4,,2025-07-06 04:00:18,packaging,True
FD-00028499,ORD-00091529,CUST-05740,4,Not happy,2024-05-07 07:00:18,service,True
FD-00028500,ORD-00058088,CUST-05068,5,Good,2024-10-21 05:00:18,service,True
FD-00028501,ORD-00007674,CUST-12664,3,Package damaged,2024-08-08 18:00:18,service,True
FD-00028502,ORD-00024749,CUST-01097,5,Good,2025-12-18 14:00:18,service,False
FD-00028503,ORD-00036287,CUST-16655,3,Would order again,2024-11-17 21:00:18,packaging,False
FD-00028504,ORD-00068358,CUST-16242,1,Great delivery!,2024-05-01 12:00:18,service,True
FD-00028505,ORD-00021844,CUST-19024,1,Package damaged,2025-01-19 17:00:18,service,True
FD-00028506,ORD-00094190,CUST-06958,5,Would order again,2024-04-17 05:00:18,delivery,False
FD-00028507,ORD-00019635,CUST-12416,4,,2024-04-19 12:00:18,service,False
FD-00028508,ORD-00075282,CUST-18961,3,,2025-09-15 21:00:18,service,False
FD-00028509,ORD-00073770,CUST-17155,2,,,packaging,True
FD-00028510,ORD-00010821,CUST-10883,1,,2025-11-22 07:00:18,service,False
FD-00028511,ORD-00023156,CUST-16225,2,Good,2024-04-20 01:00:18,delivery,True
FD-00028512,ORD-00014759,CUST-10385,4,Not happy,2024-08-20 23:00:18,service,True
FD-00028513,ORD-00048012,CUST-09019,2,,2025-04-11 23:00:18,packaging,True
FD-00028514,ORD-00049748,CUST-09932,5,Good,2025-02-20 10:00:18,service,True
FD-00028515,ORD-00005338,CUST-17353,2,On time,2024-09-29 23:00:18,service,True
FD-00028516,ORD-00028232,CUST-10134,5,On time,2024-08-01 01:00:18,delivery,True
FD-00028517,ORD-00057587,CUST-13933,4,,2025-06-25 07:00:18,packaging,False
FD-00028518,ORD-00067754,CUST-09640,5,,2025-11-22 12:00:18,service,False
FD-00028519,ORD-00015543,CUST-00899,5,Excellent service,2025-02-05 07:00:18,packaging,True
FD-00028520,ORD-00060802,CUST-11897,5,On time,2025-03-18 12:00:18,service,True
FD-00028521,ORD-00089884,CUST-01113,5,Would order again,2025-11-04 03:00:18,delivery,False
FD-00028522,ORD-00090387,CUST-09458,1,Could be better,2026-04-01 16:00:18,delivery,True
FD-00028523,ORD-00006623,CUST-09250,3,Good,2025-09-08 08:00:18,service,True
FD-00028524,ORD-00088169,CUST-07057,5,,2026-02-27 13:00:18,delivery,True
FD-00028525,ORD-00045006,CUST-07288,1,,2025-09-17 09:00:18,delivery,True
FD-00028526,ORD-00027982,CUST-07488,1,Excellent service,2025-09-27 02:00:18,delivery,False
FD-00028527,ORD-00077081,CUST-10706,1,,2025-12-14 15:00:18,delivery,True
FD-00028528,ORD-00034486,CUST-06633,2,Not happy,2025-05-14 03:00:18,packaging,False
FD-00028529,ORD-00027138,CUST-11509,1,On time,2025-05-04 02:00:18,packaging,True
FD-00028530,ORD-00085160,CUST-18863,1,Very fast,2025-02-24 05:00:18,service,True
FD-00028531,ORD-00068681,CUST-07522,2,Excellent service,2025-10-27 21:00:18,packaging,True
FD-00028532,ORD-00044134,CUST-04806,1,Late delivery,2024-07-29 12:00:18,packaging,False
FD-00028533,ORD-00027426,CUST-19328,5,Package damaged,2025-12-26 05:00:18,service,True
FD-00028534,ORD-00083619,CUST-11018,4,Great delivery!,2024-07-15 05:00:18,packaging,False
FD-00028535,ORD-00037363,CUST-03260,1,,2024-06-20 22:00:18,delivery,False
FD-00028536,ORD-00060744,CUST-15742,2,,2024-05-20 16:00:18,service,True
FD-00028537,ORD-00035426,CUST-05620,3,,2025-09-28 20:00:18,delivery,True
FD-00028538,ORD-00077797,CUST-11323,5,,2025-12-21 13:00:18,service,True
FD-00028539,ORD-00078577,CUST-11000,2,,2025-12-01 12:00:18,packaging,True
FD-00028540,ORD-00041881,CUST-12807,3,Very fast,2025-06-08 23:00:18,delivery,True
FD-00028541,ORD-00065584,CUST-09720,4,,2026-03-24 20:00:18,packaging,True
FD-00028542,ORD-00047160,CUST-12178,2,,2025-07-01 20:00:18,delivery,True
FD-00028543,ORD-00066622,CUST-12884,3,Would order again,2024-10-13 19:00:18,service,False
FD-00028544,ORD-00092775,CUST-14479,2,Recommended!,2024-11-12 02:00:18,delivery,False
FD-00028545,ORD-00033574,CUST-00308,4,Would order again,2026-04-04 08:00:18,delivery,True
FD-00028546,ORD-00081115,CUST-14612,5,Not happy,2025-08-09 16:00:18,service,False
FD-00028547,ORD-00061620,CUST-17618,3,Would order again,2026-03-01 18:00:18,delivery,False
FD-00028548,ORD-00035767,CUST-03595,4,Not happy,2025-04-26 11:00:18,packaging,False
FD-00028549,ORD-00058302,CUST-09394,4,Excellent service,2025-10-01 07:00:18,packaging,False
FD-00028550,ORD-00067438,CUST-14756,5,Could be better,2025-09-30 10:00:18,packaging,False
FD-00028551,ORD-00057974,CUST-10878,2,Good,2026-01-28 12:00:18,packaging,True
FD-00028552,ORD-00041139,CUST-04552,2,Could be better,2024-09-16 01:00:18,packaging,True
FD-00028553,ORD-00076244,CUST-15034,4,Great delivery!,2025-10-23 02:00:18,packaging,True
FD-00028554,ORD-00078283,CUST-16772,5,Recommended!,2025-10-19 17:00:18,delivery,False
FD-00028555,ORD-00088615,CUST-15548,1,Could be better,2024-09-25 22:00:18,packaging,False
FD-00028556,ORD-00051518,CUST-03031,3,,2024-11-09 09:00:18,packaging,False
FD-00028557,ORD-00036905,CUST-00167,3,Not happy,2024-04-25 18:00:18,service,False
FD-00028558,ORD-00089609,CUST-15698,5,Recommended!,2025-04-30 14:00:18,delivery,True
FD-00028559,ORD-00058754,CUST-15216,3,Good,2026-02-20 10:00:18,service,False
FD-00028560,ORD-00076211,CUST-04121,1,Not happy,2025-04-28 03:00:18,delivery,True
FD-00028561,ORD-00039523,CUST-02772,3,Could be better,2024-11-03 17:00:18,delivery,True
FD-00028562,ORD-00046995,CUST-08179,3,Would order again,2025-03-30 12:00:18,packaging,False
FD-00028563,ORD-00040071,CUST-12031,1,Recommended!,2026-04-01 13:00:18,service,True
FD-00028564,ORD-00031239,CUST-16454,4,Very fast,2024-12-17 18:00:18,service,False
FD-00028565,ORD-00013668,CUST-01928,3,Not happy,2024-07-05 06:00:18,service,True
FD-00028566,ORD-00087622,CUST-08506,2,,2024-12-19 04:00:18,service,True
FD-00028567,ORD-00079095,CUST-06379,1,Package damaged,2026-03-08 22:00:18,delivery,True
FD-00028568,ORD-00026195,CUST-09746,1,Very fast,2026-02-18 12:00:18,packaging,True
FD-00028569,ORD-00007421,CUST-14089,1,Late delivery,2025-01-23 16:00:18,delivery,True
FD-00028570,ORD-00043093,CUST-01483,2,Good,2024-12-19 08:00:18,delivery,False
FD-00028571,ORD-00004847,CUST-01312,5,Late delivery,2025-02-24 16:00:18,packaging,False
FD-00028572,ORD-00045090,CUST-03993,5,Not happy,2025-06-20 04:00:18,packaging,True
FD-00028573,ORD-00053768,CUST-06978,3,Good,2025-04-06 00:00:18,delivery,True
FD-00028574,ORD-00067960,CUST-15152,3,Would order again,2025-11-12 01:00:18,packaging,False
FD-00028575,ORD-00048181,CUST-16221,1,,,service,True
FD-00028576,ORD-00008520,CUST-12011,5,Could be better,2024-09-23 14:00:18,packaging,False
FD-00028577,ORD-00068592,CUST-18589,3,Great delivery!,2024-10-09 07:00:18,delivery,True
FD-00028578,ORD-00006611,CUST-19040,2,Would order again,2025-01-22 02:00:18,delivery,False
FD-00028579,ORD-00013320,CUST-07269,4,Very fast,2024-09-05 11:00:18,delivery,False
FD-00028580,ORD-00008957,CUST-13884,2,Recommended!,,packaging,False
FD-00028581,ORD-00069607,CUST-08685,5,Late delivery,2025-02-01 22:00:18,delivery,False
FD-00028582,ORD-00073619,CUST-07058,2,,2024-07-15 04:00:18,delivery,True
FD-00028583,ORD-00060746,CUST-05634,4,,2026-02-16 02:00:18,packaging,True
FD-00028584,ORD-00039780,CUST-18488,4,Excellent service,2024-08-17 14:00:18,service,False
FD-00028585,ORD-00046270,CUST-13523,1,,2024-06-09 16:00:18,delivery,False
FD-00028586,ORD-00006731,CUST-06969,4,Recommended!,2025-11-21 15:00:18,service,True
FD-00028587,ORD-00009453,CUST-08114,4,Package damaged,2024-11-05 03:00:18,delivery,True
FD-00028588,ORD-00086693,CUST-01674,2,Late delivery,2024-07-27 22:00:18,packaging,False
FD-00028589,ORD-00022711,CUST-06191,2,Could be better,2025-08-31 17:00:18,packaging,False
FD-00028590,ORD-00020432,CUST-07019,1,Late delivery,2024-08-10 15:00:18,packaging,False
FD-00028591,ORD-00027856,CUST-07861,4,,2025-07-16 12:00:18,delivery,False
FD-00028592,ORD-00010361,CUST-07033,5,Could be better,2024-11-23 04:00:18,packaging,True
FD-00028593,ORD-00029908,CUST-07497,4,Could be better,2026-01-24 12:00:18,delivery,False
FD-00028594,ORD-00038832,CUST-18532,4,On time,2024-10-05 07:00:18,delivery,True
FD-00028595,ORD-00018526,CUST-04396,1,Excellent service,2025-03-06 16:00:18,packaging,False
FD-00028596,ORD-00032813,CUST-13231,4,,2024-10-17 00:00:18,packaging,True
FD-00028597,ORD-00066123,CUST-08595,2,Late delivery,2025-10-30 21:00:18,packaging,False
FD-00028598,ORD-00021968,CUST-19710,5,Package damaged,2025-12-11 18:00:18,delivery,True
FD-00028599,ORD-00042232,CUST-09373,1,,2025-03-08 08:00:18,delivery,True
FD-00028600,ORD-00047762,CUST-05090,5,,2026-01-12 03:00:18,delivery,True
FD-00028601,ORD-00004838,CUST-17634,1,On time,2025-03-03 14:00:18,service,True
FD-00028602,ORD-00023812,CUST-15642,4,Could be better,2025-05-23 20:00:18,service,False
FD-00028603,ORD-00058296,CUST-06407,4,,2024-10-07 00:00:18,delivery,True
FD-00028604,ORD-00055834,CUST-00198,1,Excellent service,2024-05-27 02:00:18,delivery,False
FD-00028605,ORD-00070641,CUST-03019,5,Would order again,2025-05-14 17:00:18,packaging,True
FD-00028606,ORD-00057830,CUST-02900,1,Good,2026-01-10 17:00:18,delivery,True
FD-00028607,ORD-00038779,CUST-08865,5,Package damaged,2025-09-29 04:00:18,service,True
FD-00028608,ORD-00042023,CUST-16797,1,,2024-05-14 10:00:18,delivery,True
FD-00028609,ORD-00042705,CUST-07227,4,Very fast,2025-07-08 07:00:18,delivery,False
FD-00028610,ORD-00021222,CUST-19660,5,Not happy,2025-01-05 18:00:18,delivery,True
FD-00028611,ORD-00035016,CUST-10841,1,Could be better,2024-10-18 07:00:18,delivery,True
FD-00028612,ORD-00099785,CUST-01532,3,,2024-10-15 09:00:18,service,False
FD-00028613,ORD-00098790,CUST-09115,4,,2024-07-05 18:00:18,delivery,False
FD-00028614,ORD-00090705,CUST-00919,1,Package damaged,2025-12-22 03:00:18,service,True
FD-00028615,ORD-00045543,CUST-03076,4,Recommended!,2025-02-10 07:00:18,service,False
FD-00028616,ORD-00093361,CUST-04540,5,,2025-10-25 10:00:18,delivery,True
FD-00028617,ORD-00015956,CUST-16110,5,Great delivery!,2024-12-26 19:00:18,packaging,False
FD-00028618,ORD-00022797,CUST-19579,3,Excellent service,2024-05-08 00:00:18,service,True
FD-00028619,ORD-00058833,CUST-03045,1,,2024-08-20 02:00:18,delivery,True
FD-00028620,ORD-00079661,CUST-07433,2,,2025-09-11 07:00:18,service,False
FD-00028621,ORD-00064708,CUST-05173,5,,2026-01-08 22:00:18,delivery,True
FD-00028622,ORD-00086851,CUST-14014,5,Excellent service,2024-07-14 17:00:18,service,True
FD-00028623,ORD-00098020,CUST-09353,5,Great delivery!,2024-11-20 19:00:18,service,False
FD-00028624,ORD-00008104,CUST-02030,1,Recommended!,2025-06-03 13:00:18,service,True
FD-00028625,ORD-00018792,CUST-11401,4,Good,2025-08-27 06:00:18,delivery,True
FD-00028626,ORD-00066409,CUST-10558,2,Late delivery,2025-10-09 01:00:18,packaging,True
FD-00028627,ORD-00048396,CUST-00704,3,Late delivery,2025-01-05 02:00:18,packaging,True
FD-00028628,ORD-00070696,CUST-03020,2,Late delivery,2025-07-03 21:00:18,packaging,True
FD-00028629,ORD-00055859,CUST-07657,4,Good,2026-02-09 20:00:18,delivery,True
FD-00028630,ORD-00057065,CUST-03183,5,,2025-11-26 00:00:18,service,False
FD-00028631,ORD-00036101,CUST-04792,3,,2025-11-16 08:00:18,service,True
FD-00028632,ORD-00058349,CUST-12542,1,Excellent service,2026-01-10 01:00:18,packaging,True
FD-00028633,ORD-00006653,CUST-14237,1,Very fast,2026-03-19 02:00:18,service,False
FD-00028634,ORD-00086508,CUST-01532,3,,,service,False
FD-00028635,ORD-00035090,CUST-10391,2,Could be better,,service,False
FD-00028636,ORD-00014200,CUST-01257,3,,2026-03-09 06:00:18,delivery,False
FD-00028637,ORD-00018387,CUST-06972,4,Not happy,2024-07-18 04:00:18,service,False
FD-00028638,ORD-00072363,CUST-13621,2,Recommended!,2025-07-01 05:00:18,delivery,True
FD-00028639,ORD-00066271,CUST-14757,2,On time,2024-07-01 19:00:18,service,False
FD-00028640,ORD-00081863,CUST-19019,1,Very fast,2025-10-22 16:00:18,service,False
FD-00028641,ORD-00067141,CUST-03070,4,Late delivery,2025-11-28 02:00:18,delivery,True
FD-00028642,ORD-00015029,CUST-10006,5,Would order again,2025-07-09 23:00:18,delivery,False
FD-00028643,ORD-00075882,CUST-12056,2,Not happy,2025-02-15 08:00:18,service,True
FD-00028644,ORD-00022133,CUST-06837,1,On time,2024-07-30 17:00:18,delivery,True
FD-00028645,ORD-00014668,CUST-14670,3,Would order again,2025-12-25 18:00:18,delivery,False
FD-00028646,ORD-00050872,CUST-06113,4,Late delivery,2024-05-16 02:00:18,service,False
FD-00028647,ORD-00031077,CUST-19654,4,Recommended!,2025-04-18 17:00:18,delivery,False
FD-00028648,ORD-00029241,CUST-08317,1,On time,2025-11-02 06:00:18,delivery,False
FD-00028649,ORD-00016600,CUST-11014,4,Would order again,2024-05-09 11:00:18,delivery,True
FD-00028650,ORD-00018049,CUST-19261,5,Great delivery!,2025-06-01 08:00:18,service,False
FD-00028651,ORD-00045335,CUST-13865,3,Package damaged,2024-08-05 11:00:18,service,False
FD-00028652,ORD-00049428,CUST-00850,1,Great delivery!,2025-12-13 01:00:18,packaging,True
FD-00028653,ORD-00022039,CUST-11839,1,Very fast,2024-05-15 15:00:18,delivery,True
FD-00028654,ORD-00043698,CUST-04002,4,,2025-10-27 13:00:18,delivery,True
FD-00028655,ORD-00019736,CUST-08255,3,,2026-03-12 18:00:18,service,True
FD-00028656,ORD-00017046,CUST-12192,4,Could be better,2024-06-09 06:00:18,packaging,False
FD-00028657,ORD-00091340,CUST-02451,1,,2024-07-18 23:00:18,packaging,False
FD-00028658,ORD-00057706,CUST-18656,4,Would order again,2025-12-15 06:00:18,packaging,True
FD-00028659,ORD-00092991,CUST-10358,3,Would order again,2025-12-22 08:00:18,service,True
FD-00028660,ORD-00087126,CUST-15927,2,Would order again,2024-12-24 08:00:18,delivery,False
FD-00028661,ORD-00037056,CUST-15444,2,,2025-12-17 22:00:18,service,True
FD-00028662,ORD-00015320,CUST-03863,4,Not happy,2025-07-31 20:00:18,delivery,False
FD-00028663,ORD-00075926,CUST-12969,2,Package damaged,2025-05-19 00:00:18,service,True
FD-00028664,ORD-00018602,CUST-06543,1,Would order again,2025-08-12 05:00:18,service,False
FD-00028665,ORD-00055326,CUST-03493,3,Very fast,2024-09-02 12:00:18,service,True
FD-00028666,ORD-00025986,CUST-04754,3,Great delivery!,2024-10-25 15:00:18,delivery,True
FD-00028667,ORD-00049336,CUST-18568,5,Late delivery,2025-09-29 19:00:18,service,True
FD-00028668,ORD-00054784,CUST-12484,1,Recommended!,2026-02-06 05:00:18,service,True
FD-00028669,ORD-00065572,CUST-17204,5,Not happy,2024-09-30 11:00:18,packaging,False
FD-00028670,ORD-00070297,CUST-13505,2,,2024-05-26 16:00:18,delivery,True
FD-00028671,ORD-00012698,CUST-02377,1,On time,2025-02-04 05:00:18,packaging,False
FD-00028672,ORD-00043386,CUST-07179,5,,2026-01-13 07:00:18,packaging,True
FD-00028673,ORD-00025788,CUST-02445,1,Excellent service,2024-10-27 14:00:18,service,False
FD-00028674,ORD-00078883,CUST-10984,3,Late delivery,2025-04-26 06:00:18,service,False
FD-00028675,ORD-00049521,CUST-17504,1,On time,2025-10-07 02:00:18,delivery,False
FD-00028676,ORD-00027220,CUST-17723,5,,2025-10-10 05:00:18,service,True
FD-00028677,ORD-00053977,CUST-10298,5,Would order again,2025-11-17 05:00:18,delivery,True
FD-00028678,ORD-00034081,CUST-12135,3,Excellent service,2025-05-01 09:00:18,packaging,False
FD-00028679,ORD-00020842,CUST-09436,5,,2026-04-14 15:00:18,packaging,False
FD-00028680,ORD-00026220,CUST-13032,5,Great delivery!,2026-02-09 16:00:18,service,False
FD-00028681,ORD-00061067,CUST-14132,2,,2024-05-05 17:00:18,delivery,False
FD-00028682,ORD-00074373,CUST-06870,5,Late delivery,2025-08-26 23:00:18,delivery,False
FD-00028683,ORD-00098226,CUST-03600,1,,2024-08-10 03:00:18,delivery,False
FD-00028684,ORD-00063087,CUST-12542,3,Would order again,2025-01-15 14:00:18,packaging,True
FD-00028685,ORD-00068253,CUST-02003,5,Excellent service,2024-11-20 17:00:18,packaging,True
FD-00028686,ORD-00094469,CUST-00714,2,,2024-08-14 20:00:18,delivery,False
FD-00028687,ORD-00003885,CUST-19790,2,Excellent service,2025-08-09 22:00:18,packaging,True
FD-00028688,ORD-00096377,CUST-03085,2,Not happy,2026-01-14 06:00:18,packaging,False
FD-00028689,ORD-00063254,CUST-05027,4,Package damaged,2026-03-30 10:00:18,delivery,False
FD-00028690,ORD-00078499,CUST-13652,2,,2026-01-19 01:00:18,service,False
FD-00028691,ORD-00047324,CUST-04114,5,,2025-01-12 11:00:18,packaging,True
FD-00028692,ORD-00009382,CUST-00576,1,,2025-08-20 08:00:18,delivery,True
FD-00028693,ORD-00068023,CUST-11578,3,Recommended!,2026-03-14 05:00:18,delivery,True
FD-00028694,ORD-00023467,CUST-13364,4,Late delivery,2025-08-17 02:00:18,service,True
FD-00028695,ORD-00064857,CUST-03351,5,Could be better,2025-06-14 01:00:18,delivery,True
FD-00028696,ORD-00060230,CUST-01034,4,Could be better,2024-09-27 07:00:18,delivery,False
FD-00028697,ORD-00048661,CUST-02376,4,,2025-08-27 16:00:18,service,True
FD-00028698,ORD-00076458,CUST-05146,2,,2025-01-23 02:00:18,packaging,True
FD-00028699,ORD-00031096,CUST-14419,4,Good,2025-09-02 02:00:18,packaging,True
FD-00028700,ORD-00057279,CUST-19002,5,,2025-06-10 15:00:18,delivery,False
FD-00028701,ORD-00084665,CUST-06340,5,Late delivery,2025-06-27 01:00:18,service,False
FD-00028702,ORD-00019877,CUST-01532,2,Would order again,2024-05-21 03:00:18,service,True
FD-00028703,ORD-00075497,CUST-13864,3,Package damaged,2026-03-13 12:00:18,packaging,True
FD-00028704,ORD-00089158,CUST-10405,5,,2024-05-04 19:00:18,delivery,True
FD-00028705,ORD-00095035,CUST-09533,2,Would order again,2024-11-02 06:00:18,packaging,True
FD-00028706,ORD-00097948,CUST-06094,1,,2025-03-26 16:00:18,service,False
FD-00028707,ORD-00074572,CUST-03381,5,,2026-02-12 18:00:18,packaging,True
FD-00028708,ORD-00027610,CUST-03950,1,,2025-02-13 12:00:18,service,True
FD-00028709,ORD-00059746,CUST-05709,5,,2024-10-14 14:00:18,packaging,True
FD-00028710,ORD-00097953,CUST-18662,5,Very fast,2025-05-11 00:00:18,service,False
FD-00028711,ORD-00035383,CUST-01829,2,Recommended!,2024-06-22 01:00:18,service,False
FD-00028712,ORD-00039132,CUST-03155,1,Not happy,2025-02-23 23:00:18,service,True
FD-00028713,ORD-00003322,CUST-04134,2,Great delivery!,2024-07-11 06:00:18,packaging,True
FD-00028714,ORD-00017470,CUST-18753,4,,,packaging,True
FD-00028715,ORD-00020418,CUST-12357,5,Recommended!,2026-04-04 00:00:18,packaging,False
FD-00028716,ORD-00089227,CUST-05695,5,Late delivery,2025-08-06 11:00:18,service,False
FD-00028717,ORD-00032511,CUST-17754,2,Not happy,2025-01-09 21:00:18,delivery,True
FD-00028718,ORD-00090054,CUST-10989,2,,2025-06-16 14:00:18,packaging,False
FD-00028719,ORD-00008790,CUST-16812,4,Great delivery!,2025-05-15 04:00:18,packaging,False
FD-00028720,ORD-00014502,CUST-19675,2,,2025-09-12 05:00:18,service,False
FD-00028721,ORD-00028954,CUST-12967,3,,2025-12-23 22:00:18,delivery,False
FD-00028722,ORD-00018135,CUST-17405,3,Not happy,2024-07-22 02:00:18,service,True
FD-00028723,ORD-00020244,CUST-06015,4,,2025-10-28 09:00:18,service,False
FD-00028724,ORD-00095800,CUST-07052,4,Package damaged,2024-11-09 11:00:18,packaging,True
FD-00028725,ORD-00018310,CUST-02039,4,Recommended!,2025-10-30 04:00:18,service,True
FD-00028726,ORD-00064262,CUST-17570,4,Package damaged,2025-03-08 04:00:18,service,False
FD-00028727,ORD-00024571,CUST-03094,4,,2025-04-01 11:00:18,packaging,True
FD-00028728,ORD-00058803,CUST-12602,2,Recommended!,2025-12-16 23:00:18,service,False
FD-00028729,ORD-00092527,CUST-17759,4,Could be better,2025-07-22 00:00:18,delivery,False
FD-00028730,ORD-00040751,CUST-02157,5,Late delivery,2024-09-21 22:00:18,service,True
FD-00028731,ORD-00077643,CUST-03035,1,,2025-07-29 00:00:18,service,False
FD-00028732,ORD-00039912,CUST-11022,2,On time,2025-09-08 15:00:18,service,False
FD-00028733,ORD-00004018,CUST-04926,4,Very fast,2024-05-08 05:00:18,service,True
FD-00028734,ORD-00013322,CUST-11352,4,,2025-09-24 15:00:18,delivery,True
FD-00028735,ORD-00039067,CUST-16607,1,Not happy,2025-06-01 23:00:18,service,False
FD-00028736,ORD-00049614,CUST-04925,2,Would order again,2025-09-25 17:00:18,service,True
FD-00028737,ORD-00028212,CUST-12136,3,Would order again,2024-11-24 19:00:18,delivery,False
FD-00028738,ORD-00047584,CUST-07138,5,Could be better,2024-05-09 06:00:18,packaging,False
FD-00028739,ORD-00071029,CUST-04482,2,Recommended!,2024-09-15 03:00:18,delivery,False
FD-00028740,ORD-00019011,CUST-03003,5,Good,2026-01-08 17:00:18,packaging,False
FD-00028741,ORD-00089318,CUST-06192,3,Could be better,2024-06-07 15:00:18,packaging,True
FD-00028742,ORD-00022351,CUST-18675,5,,2025-10-20 21:00:18,service,False
FD-00028743,ORD-00048277,CUST-13030,5,On time,2024-05-09 12:00:18,service,False
FD-00028744,ORD-00060214,CUST-08929,5,Excellent service,2024-12-19 06:00:18,delivery,True
FD-00028745,ORD-00030902,CUST-19533,5,Could be better,2025-04-07 22:00:18,service,True
FD-00028746,ORD-00060805,CUST-13978,3,Would order again,2024-11-29 18:00:18,packaging,True
FD-00028747,ORD-00028009,CUST-11700,5,Package damaged,2026-03-24 18:00:18,delivery,False
FD-00028748,ORD-00089109,CUST-08685,2,,2025-04-07 20:00:18,service,True
FD-00028749,ORD-00050590,CUST-09696,3,Package damaged,2025-04-16 12:00:18,delivery,False
FD-00028750,ORD-00009717,CUST-11944,5,Late delivery,2024-12-11 10:00:18,delivery,False
FD-00028751,ORD-00051349,CUST-15735,5,,2025-03-17 20:00:18,delivery,False
FD-00028752,ORD-00000037,CUST-08793,3,Package damaged,2025-02-02 19:00:18,service,True
FD-00028753,ORD-00037692,CUST-04922,4,Could be better,2024-09-05 10:00:18,delivery,False
FD-00028754,ORD-00057678,CUST-14611,2,Excellent service,2024-10-08 16:00:18,service,True
