timestamp,location_city,temperature_celsius,humidity_percent,wind_speed_kmh,wind_direction,condition,visibility_km
2025-03-20 12:52,Berlin,,50.9,9.9,W,storm,3.7
2025-08-11 00:52,Cologne,27.0,39.4,56.3,SW,snow,34.9
2025-07-14 07:52,Dresden,11.0,27.6,41.2,SE,cloudy,22.8
2026-01-09 18:52,Dresden,0.5,92.7,30.4,NE,cloudy,3.2
2025-08-03 15:52,Munich,-11.9,31.8,52.7,W,rain,12.1
2025-12-27 11:52,Stuttgart,9.7,76.4,2.0,SE,storm,28.6
2025-08-08 23:52,Leipzig,5.7,44.4,23.2,SE,snow,12.4
2025-03-22 21:52,Frankfurt,0.3,,41.6,SW,storm,31.7
2025-01-15 09:52,Dresden,-9.4,86.1,54.8,NE,rain,43.6
2024-10-16 07:52,Hamburg,27.6,39.4,53.1,SE,snow,45.5
2025-01-21 19:52,Dortmund,32.5,56.4,53.4,NE,storm,43.7
2025-07-19 09:52,Dusseldorf,11.7,47.0,19.4,E,snow,18.7
2024-12-04 01:52,Leipzig,28.3,52.7,23.3,S,storm,34.5
2024-10-21 22:52,Dusseldorf,31.3,96.8,9.5,SW,cloudy,17.7
2024-11-19 04:52,Cologne,,68.0,23.6,NW,rain,15.9
2024-12-13 23:52,Dortmund,-13.4,21.4,30.2,W,rain,46.9
2025-08-07 15:52,Cologne,5.7,41.8,29.9,SE,storm,33.2
2025-05-01 09:52,Dresden,-11.5,28.7,39.1,W,fog,34.6
2026-03-03 08:52,Munich,31.6,79.2,13.4,S,clear,31.8
2024-11-29 18:52,Frankfurt,32.1,95.5,36.0,SE,cloudy,6.6
2025-10-10 04:52,Cologne,28.3,40.1,5.0,S,storm,50.0
2025-10-16 12:52,Stuttgart,-6.7,52.1,3.4,S,rain,21.2
2024-08-17 22:52,Leipzig,19.8,34.2,63.1,SW,snow,42.0
2024-06-08 09:52,Dusseldorf,-0.6,76.1,30.1,SE,storm,3.1
2025-08-27 05:52,Dortmund,,41.1,65.3,NW,snow,10.6
2024-08-29 20:52,Frankfurt,-13.8,89.3,51.8,SE,clear,40.9
2026-03-21 01:52,Cologne,-2.1,44.5,80.0,NE,cloudy,19.6
2025-06-19 13:52,Cologne,,98.9,75.4,SE,cloudy,49.6
2026-03-11 07:52,Cologne,-2.6,84.4,38.9,NE,snow,3.4
2024-12-08 22:52,Stuttgart,29.9,96.2,74.0,N,clear,49.7
2025-09-24 05:52,Berlin,-8.7,92.2,62.7,W,fog,31.9
2025-12-06 14:52,Dusseldorf,33.0,87.7,16.9,NW,clear,7.9
2024-09-02 09:52,Berlin,10.1,69.6,13.1,W,cloudy,36.6
2026-03-28 10:52,Dortmund,-3.1,82.3,27.6,SE,rain,43.3
2025-07-01 21:52,Dusseldorf,-1.3,89.4,8.0,NE,clear,5.1
2026-03-04 06:52,Munich,3.6,92.0,23.0,E,snow,24.7
2025-04-25 09:52,Dresden,17.2,85.5,27.6,W,rain,3.3
2025-03-25 03:52,Dusseldorf,30.0,93.1,31.9,SW,clear,34.1
2025-05-30 04:52,Berlin,1.6,47.5,36.5,N,snow,49.6
2026-01-02 09:52,Munich,2.6,42.5,26.8,SE,clear,1.9
2025-12-21 13:52,Frankfurt,10.3,88.9,10.5,SE,fog,43.2
2024-10-10 20:52,Dortmund,-2.0,75.2,78.0,S,rain,17.2
2024-06-18 12:52,Dortmund,21.1,97.0,60.4,W,fog,46.7
2025-09-16 11:52,Dusseldorf,34.3,56.3,,W,rain,13.5
2024-11-12 14:52,Stuttgart,-10.5,78.7,31.8,N,rain,40.8
2025-09-01 17:52,Berlin,7.1,42.8,22.9,NW,snow,8.5
2025-06-29 03:52,Dresden,,62.9,66.2,E,storm,44.9
2024-09-09 10:52,Hamburg,,30.6,37.0,SE,rain,13.3
2026-04-07 15:52,Munich,16.6,44.5,27.6,E,clear,2.1
2024-09-02 04:52,Leipzig,,41.8,37.2,NW,storm,45.9
2026-03-21 17:52,Leipzig,32.9,21.3,0.4,E,cloudy,15.3
2024-11-15 20:52,Dresden,-2.9,,2.3,NE,fog,9.6
2026-02-02 11:52,Berlin,6.2,94.5,74.6,N,storm,5.0
2026-04-07 02:52,Cologne,-12.4,96.5,19.0,SE,rain,7.6
2025-04-03 16:52,Berlin,21.5,43.9,43.3,E,snow,49.2
2025-05-01 07:52,Leipzig,6.9,57.7,26.7,NE,fog,21.7
2026-03-25 18:52,Cologne,30.2,32.6,,NW,clear,33.3
2024-07-23 10:52,Cologne,23.9,34.1,47.9,S,clear,34.8
2024-09-20 23:52,Cologne,,53.3,6.3,SW,clear,7.7
2026-01-01 07:52,Berlin,-1.7,84.4,66.7,W,storm,16.8
2025-12-10 03:52,Dresden,-11.5,92.1,42.3,S,snow,4.2
2026-01-02 00:52,Dortmund,-3.0,,24.2,N,rain,31.3
2026-02-09 12:52,Cologne,34.0,38.9,75.9,SE,rain,16.4
2026-03-09 13:52,Berlin,-12.2,,12.2,NW,fog,8.5
2025-05-03 14:52,Dusseldorf,5.7,52.8,59.2,E,clear,37.9
2025-12-19 02:52,Dusseldorf,27.6,50.9,45.8,W,storm,44.5
2024-04-15 10:52,Stuttgart,31.6,48.5,35.1,N,rain,44.1
2025-09-03 07:52,Cologne,26.8,61.3,55.5,N,snow,44.8
2024-10-17 13:52,Leipzig,23.5,55.2,67.5,SE,rain,33.8
2024-05-17 14:52,Stuttgart,24.6,75.1,24.6,E,clear,29.9
2025-04-14 23:52,Munich,25.6,72.9,22.0,N,clear,27.5
2025-03-14 18:52,Berlin,-3.1,,27.6,S,clear,40.9
2024-10-15 19:52,Stuttgart,20.6,31.2,13.4,SE,rain,8.4
2025-06-01 04:52,Berlin,21.0,41.0,67.3,SE,storm,27.5
2025-07-13 05:52,Frankfurt,-3.6,95.6,18.1,NW,cloudy,27.9
2024-07-30 17:52,Stuttgart,27.2,43.8,29.5,NE,rain,48.3
2026-03-18 23:52,Dortmund,-0.8,73.9,36.1,N,snow,36.4
2024-08-25 18:52,Hamburg,-11.7,26.0,35.5,E,storm,10.7
2024-07-22 03:52,Munich,-4.5,41.0,20.2,E,rain,37.0
2024-10-01 00:52,Berlin,21.3,66.4,4.3,S,fog,30.0
2024-06-14 20:52,Berlin,23.5,57.7,51.5,NE,rain,37.7
2026-01-10 20:52,Cologne,-0.8,22.3,12.1,SW,rain,21.1
2024-10-25 08:52,Stuttgart,0.1,48.9,58.1,SW,fog,44.2
2025-02-18 04:52,Munich,,20.4,16.1,S,storm,2.0
2024-10-06 15:52,Dusseldorf,19.8,43.4,29.7,W,cloudy,41.7
2025-04-27 18:52,Berlin,19.6,90.0,2.8,E,cloudy,24.9
2026-03-31 14:52,Munich,-14.5,47.4,76.9,NE,rain,1.6
2025-01-30 13:52,Dortmund,18.0,87.4,59.4,S,snow,1.9
2026-03-25 17:52,Leipzig,27.3,49.1,55.4,W,fog,41.7
2024-07-12 00:52,Dusseldorf,12.6,89.6,70.9,W,cloudy,32.9
2026-01-22 19:52,Dusseldorf,,65.3,36.1,E,clear,5.3
2024-12-06 00:52,Berlin,-8.8,45.6,35.0,SW,clear,47.1
2026-02-24 02:52,Berlin,-7.1,88.0,0.5,W,snow,9.9
2024-06-05 05:52,Stuttgart,14.8,72.2,63.2,N,clear,8.7
2025-05-07 02:52,Munich,9.5,77.2,55.4,N,storm,23.4
2024-08-06 08:52,Dortmund,26.9,,11.0,S,cloudy,19.0
2025-01-03 04:52,Frankfurt,,,6.4,E,clear,33.8
2024-10-09 19:52,Stuttgart,13.8,81.9,61.5,SW,rain,16.1
2026-01-01 00:52,Stuttgart,,,33.0,SW,storm,28.7
2024-07-29 15:52,Stuttgart,31.2,90.2,65.2,SE,storm,48.0
2024-05-21 13:52,Cologne,32.6,,78.0,E,cloudy,14.0
2024-10-01 01:52,Hamburg,12.3,50.2,45.3,N,clear,26.6
2025-10-27 10:52,Dusseldorf,34.9,59.9,4.5,NE,clear,26.1
2025-04-05 18:52,Dortmund,,89.3,13.5,NE,snow,12.0
2024-09-08 00:52,Cologne,-1.6,43.5,12.6,N,cloudy,44.2
2026-04-08 06:52,Dusseldorf,33.1,86.1,63.5,NE,clear,13.7
2024-11-28 09:52,Dortmund,-9.4,53.6,12.0,S,storm,10.1
2024-05-12 21:52,Berlin,,70.9,64.2,NE,rain,21.1
2025-09-28 06:52,Munich,2.0,42.0,,S,clear,23.4
2026-04-05 01:52,Munich,,88.6,25.2,E,fog,32.9
2025-04-18 03:52,Munich,-4.1,72.3,9.5,NW,storm,29.8
2025-07-25 02:52,Stuttgart,-11.6,,76.9,SE,rain,46.0
2025-02-26 09:52,Dresden,-1.8,84.3,,SE,fog,2.3
2026-01-19 01:52,Dortmund,-13.0,76.7,42.5,W,fog,14.1
2024-05-15 15:52,Cologne,-7.0,,54.8,S,storm,25.0
2025-10-17 00:52,Dusseldorf,31.0,,37.9,NW,clear,34.0
2024-08-24 21:52,Berlin,12.9,94.3,,NW,cloudy,3.1
2025-07-13 02:52,Munich,31.7,90.6,61.5,NW,cloudy,8.4
2024-08-04 12:52,Hamburg,15.7,,5.0,E,snow,39.2
2026-04-03 08:52,Munich,-12.1,65.1,25.4,NW,storm,42.7
2026-01-16 02:52,Cologne,8.7,80.1,50.1,N,clear,16.9
2024-12-25 05:52,Munich,9.5,46.8,56.5,SW,snow,20.3
2025-12-27 15:52,Hamburg,30.8,89.5,71.0,S,snow,10.5
2026-03-15 07:52,Stuttgart,21.8,97.4,,N,storm,21.1
2026-01-27 00:52,Berlin,0.0,44.4,47.0,NE,clear,33.6
2025-01-15 02:52,Berlin,3.2,85.9,36.0,SE,storm,45.6
2025-05-21 08:52,Dortmund,-10.3,77.4,42.9,E,fog,44.2
2025-05-27 14:52,Frankfurt,19.1,43.6,,E,rain,9.9
2024-06-08 09:52,Frankfurt,-9.1,80.0,58.5,NW,fog,36.1
2025-11-01 03:52,Dusseldorf,1.6,43.0,41.7,SW,snow,4.1
2026-01-14 06:52,Cologne,15.9,,21.7,S,storm,30.3
2024-11-11 11:52,Berlin,16.8,26.2,66.5,NW,cloudy,4.5
2026-03-14 14:52,Hamburg,-9.9,65.7,9.1,W,snow,40.1
2024-11-09 13:52,Cologne,15.7,91.4,50.8,S,rain,11.7
2024-06-06 19:52,Dusseldorf,-8.3,76.7,44.0,SE,cloudy,1.2
2025-01-26 13:52,Berlin,27.1,93.0,6.5,NW,storm,21.2
2025-04-05 12:52,Dusseldorf,-4.4,80.7,10.4,E,rain,49.9
2024-08-20 17:52,Hamburg,17.7,20.8,4.0,SE,snow,8.2
2025-01-22 19:52,Dresden,28.6,69.5,37.8,S,snow,10.6
2024-09-25 21:52,Cologne,2.6,22.5,78.9,SW,fog,48.1
2026-03-27 01:52,Frankfurt,-3.1,33.5,74.3,W,snow,17.8
2024-12-06 20:52,Frankfurt,,53.3,2.9,NE,fog,14.4
2024-08-26 07:52,Berlin,-13.6,,20.7,NW,snow,39.4
2024-05-16 02:52,Munich,9.1,,58.6,NW,storm,31.7
2025-04-20 23:52,Munich,-11.5,58.9,25.4,SW,snow,4.6
2025-01-10 13:52,Hamburg,12.9,65.8,8.1,E,storm,7.4
2025-12-10 10:52,Berlin,-9.7,33.7,34.4,N,snow,24.6
2025-07-14 23:52,Frankfurt,,45.7,69.9,S,rain,48.2
2025-03-05 00:52,Leipzig,6.6,,68.4,NE,rain,9.8
2024-09-10 11:52,Berlin,,51.6,41.2,W,fog,32.5
2024-12-03 16:52,Dresden,10.8,98.9,22.2,N,cloudy,49.6
2024-10-22 06:52,Hamburg,31.6,87.5,63.1,SE,cloudy,8.1
2026-01-13 08:52,Dortmund,32.5,36.7,24.9,E,fog,22.9
2024-09-01 01:52,Dusseldorf,29.4,98.1,80.0,NW,clear,25.7
2026-03-29 21:52,Dusseldorf,-11.4,91.5,70.5,NE,snow,49.3
2026-02-16 22:52,Frankfurt,-2.6,86.8,7.1,W,fog,1.7
2025-04-19 17:52,Stuttgart,32.7,43.1,38.0,S,rain,29.5
2024-04-27 15:52,Frankfurt,-9.6,87.1,11.6,S,rain,4.9
2025-07-15 01:52,Cologne,6.1,54.9,26.1,NE,storm,11.7
2026-03-17 05:52,Dusseldorf,-5.5,,50.9,E,cloudy,27.3
2025-03-23 03:52,Berlin,10.8,51.6,32.2,SW,fog,47.3
2025-09-14 00:52,Hamburg,30.0,96.7,67.2,W,storm,49.9
2025-04-24 21:52,Munich,18.3,47.1,32.1,NW,storm,40.4
2024-09-22 08:52,Dortmund,,56.5,,NE,rain,2.9
2025-11-24 08:52,Dresden,22.9,66.6,1.2,E,fog,14.9
2025-01-10 22:52,Hamburg,25.8,62.3,57.3,NE,clear,2.9
2024-06-06 03:52,Leipzig,-6.9,71.3,51.7,E,fog,45.5
2026-03-06 04:52,Dusseldorf,13.0,26.8,25.6,E,snow,39.1
2026-01-21 01:52,Cologne,-12.5,,71.8,NW,fog,0.7
2024-09-02 12:52,Leipzig,-13.8,,47.8,E,snow,28.7
2025-01-15 01:52,Dresden,10.8,67.7,69.3,N,clear,38.2
2025-02-09 05:52,Stuttgart,,36.7,5.9,N,cloudy,8.5
2026-01-07 14:52,Munich,21.8,47.1,30.1,NW,cloudy,36.9
2025-05-20 20:52,Dusseldorf,16.7,26.3,58.4,S,clear,27.4
2025-01-24 08:52,Stuttgart,4.0,21.5,79.4,N,rain,23.2
2025-04-10 15:52,Cologne,-13.6,66.4,60.5,NW,storm,12.8
2024-04-23 07:52,Hamburg,9.7,91.9,9.5,NW,cloudy,27.9
2025-02-01 17:52,Hamburg,15.1,95.2,19.0,SW,fog,15.9
2026-02-17 03:52,Leipzig,22.1,35.8,14.9,SW,storm,34.1
2025-11-24 03:52,Dresden,16.8,77.1,42.4,SW,cloudy,37.7
2025-08-30 03:52,Dortmund,5.1,86.6,69.6,E,storm,2.8
2026-03-28 14:52,Dusseldorf,-1.8,,19.7,SW,snow,25.9
2024-12-07 23:52,Berlin,30.9,78.6,6.0,SW,snow,28.4
2024-08-30 22:52,Stuttgart,33.0,90.3,59.2,S,cloudy,48.7
2024-08-27 10:52,Hamburg,3.4,31.6,24.6,NW,fog,26.8
2024-09-11 12:52,Leipzig,-4.5,73.6,4.0,SE,fog,35.5
2024-10-31 01:52,Berlin,8.3,47.7,66.9,E,storm,27.4
2024-12-14 03:52,Berlin,33.5,33.7,68.0,NW,fog,0.9
2024-12-19 12:52,Frankfurt,-13.4,93.3,0.6,E,storm,49.1
2026-03-08 05:52,Berlin,,68.7,78.4,NE,fog,38.2
2024-07-28 01:52,Munich,-11.9,99.9,24.3,S,clear,29.1
2025-12-29 20:52,Munich,-11.8,38.1,74.9,NE,clear,35.5
2025-09-05 13:52,Dortmund,26.7,38.0,7.2,W,storm,10.4
2024-07-23 23:52,Cologne,0.5,68.1,6.9,S,clear,9.4
2024-10-29 15:52,Dortmund,24.2,82.5,2.2,NW,clear,8.1
2024-08-07 19:52,Leipzig,-7.3,78.0,59.6,N,storm,10.4
2024-04-18 18:52,Dusseldorf,-11.5,86.1,41.9,W,fog,28.3
2025-10-08 04:52,Dresden,33.3,49.8,70.4,S,rain,14.0
2026-02-13 08:52,Hamburg,8.8,94.9,5.3,NW,clear,28.1
2025-03-13 18:52,Berlin,-3.8,,12.9,N,fog,5.8
2025-03-23 02:52,Dortmund,30.5,51.0,33.9,N,storm,46.5
2024-12-12 15:52,Stuttgart,,89.0,69.4,NW,storm,11.5
2024-09-26 15:52,Dortmund,13.5,22.1,18.3,W,clear,11.3
2024-07-06 14:52,Stuttgart,25.7,47.3,21.6,E,snow,17.2
2025-04-11 01:52,Munich,34.7,82.6,33.4,S,storm,17.2
2024-06-23 10:52,Frankfurt,30.5,85.4,57.1,N,snow,48.7
2024-07-28 02:52,Dresden,2.3,75.6,40.6,SE,rain,46.9
2025-02-25 22:52,Dusseldorf,16.4,,46.8,N,rain,30.1
2026-02-17 14:52,Frankfurt,19.5,75.8,,SW,snow,6.7
2025-03-08 07:52,Dresden,,87.6,3.0,S,storm,8.1
2024-04-21 23:52,Hamburg,-1.2,66.8,38.1,S,storm,21.8
2025-08-27 11:52,Hamburg,,59.0,65.5,N,storm,0.6
2025-06-28 23:52,Leipzig,13.9,50.8,79.3,E,cloudy,1.9
2025-03-08 09:52,Berlin,3.2,87.3,48.0,S,cloudy,17.2
2025-08-16 01:52,Munich,-0.5,41.0,79.3,S,storm,0.5
2025-03-30 08:52,Stuttgart,6.2,32.6,80.0,NE,rain,14.6
2025-03-06 11:52,Hamburg,14.9,,1.5,SE,snow,33.8
2025-01-07 03:52,Cologne,,87.3,22.7,N,fog,8.8
2024-05-08 22:52,Dortmund,-4.4,26.7,38.4,NE,fog,31.9
2026-03-09 23:52,Leipzig,,80.0,57.3,W,storm,22.5
2025-08-24 04:52,Stuttgart,,62.1,19.5,N,fog,9.6
2025-09-30 06:52,Stuttgart,,85.2,72.0,W,storm,25.5
2024-09-30 21:52,Hamburg,18.6,91.9,19.3,N,snow,14.4
2025-10-08 05:52,Berlin,-0.3,92.7,52.7,N,fog,34.2
2025-12-12 10:52,Hamburg,0.6,78.1,47.5,SE,fog,31.9
2024-04-20 06:52,Dresden,6.7,56.3,21.0,NE,cloudy,25.4
2025-10-01 17:52,Berlin,,95.3,22.9,W,clear,26.3
2025-08-26 22:52,Dusseldorf,33.7,97.5,67.0,NW,fog,37.7
2024-12-15 13:52,Dusseldorf,0.7,80.7,7.5,SW,rain,12.9
2024-08-25 03:52,Leipzig,23.4,78.5,10.8,SE,storm,4.2
2025-02-02 20:52,Munich,18.5,54.6,65.9,E,snow,45.8
2025-09-24 11:52,Hamburg,31.0,48.6,32.0,NW,rain,15.0
2024-04-26 04:52,Dresden,-6.3,,62.5,S,snow,1.8
2025-06-19 05:52,Cologne,28.4,31.3,46.9,W,cloudy,38.4
2024-10-20 04:52,Frankfurt,-3.2,87.6,6.3,SW,storm,10.2
2026-03-28 03:52,Berlin,7.5,27.1,2.1,E,cloudy,2.7
2025-05-17 11:52,Munich,10.2,40.7,66.2,NE,fog,21.9
2025-02-17 06:52,Munich,-11.0,23.3,75.2,NE,rain,10.4
2025-06-06 08:52,Dresden,18.5,45.6,69.7,NW,fog,48.1
2024-08-23 10:52,Leipzig,4.6,39.4,30.2,NE,storm,44.9
2024-11-23 17:52,Berlin,20.3,40.4,43.2,E,storm,40.3
2025-10-08 17:52,Frankfurt,-6.5,,45.9,S,cloudy,32.5
2024-11-24 20:52,Dusseldorf,9.0,35.7,56.2,SW,rain,5.6
2024-04-25 20:52,Dusseldorf,,34.4,,SW,clear,20.4
2024-09-30 16:52,Dresden,19.0,85.7,75.4,SE,cloudy,45.6
2025-05-03 21:52,Hamburg,-8.4,51.9,78.4,E,snow,35.3
2024-04-14 06:52,Dortmund,,,0.5,SW,clear,3.3
2025-09-04 01:52,Stuttgart,18.6,67.2,23.8,NE,rain,40.6
2025-02-27 02:52,Hamburg,25.8,74.1,9.1,SW,cloudy,5.2
2024-12-14 21:52,Cologne,-10.8,99.7,28.4,NE,rain,34.9
2025-12-31 15:52,Leipzig,-2.6,36.2,61.0,SE,clear,38.0
2025-12-15 04:52,Cologne,0.5,,43.9,W,storm,17.0
2024-04-14 17:52,Berlin,-8.8,76.4,23.2,W,snow,6.9
2024-12-07 14:52,Dusseldorf,10.5,44.1,0.3,NE,clear,30.1
2024-11-21 17:52,Cologne,30.0,,13.0,NW,storm,19.2
2024-07-13 21:52,Frankfurt,,,6.2,E,fog,3.1
2024-09-28 11:52,Hamburg,14.5,21.8,1.6,E,clear,32.7
2025-05-29 19:52,Dusseldorf,3.4,37.4,17.1,S,rain,23.0
2025-08-18 18:52,Stuttgart,-0.2,,18.2,W,clear,47.7
2025-03-23 19:52,Hamburg,32.4,35.1,,N,cloudy,40.7
2025-12-25 23:52,Frankfurt,-2.3,71.9,23.0,E,rain,26.9
2025-08-16 21:52,Stuttgart,28.6,23.4,8.0,N,rain,7.8
2024-04-21 15:52,Berlin,15.8,94.7,37.1,W,snow,36.4
2025-06-08 09:52,Stuttgart,-2.2,70.6,12.5,NW,storm,42.5
2025-10-23 10:52,Dusseldorf,8.3,69.7,71.2,NW,snow,18.9
2024-11-02 16:52,Hamburg,-14.9,54.8,39.8,N,snow,42.8
2025-01-15 20:52,Dortmund,13.7,73.7,67.6,S,cloudy,42.8
2025-10-04 21:52,Dortmund,18.3,35.8,72.4,E,cloudy,6.9
2024-06-04 13:52,Munich,29.8,30.3,22.6,E,storm,26.6
2024-10-22 04:52,Berlin,6.9,53.7,6.4,W,clear,43.8
2024-05-12 10:52,Dusseldorf,7.9,27.5,10.4,NE,cloudy,4.5
2025-06-30 07:52,Leipzig,15.4,59.9,51.0,SW,cloudy,29.8
2025-03-03 01:52,Munich,23.4,50.9,23.7,W,storm,46.1
2025-10-11 11:52,Stuttgart,-1.7,43.3,7.2,SW,fog,15.7
2025-09-09 04:52,Stuttgart,13.6,73.7,,N,clear,32.1
2024-07-29 11:52,Munich,-13.8,58.7,9.3,SE,cloudy,42.2
2024-09-07 06:52,Leipzig,31.7,22.9,51.2,N,snow,12.8
2024-11-04 19:52,Hamburg,,77.9,24.1,W,snow,6.7
2025-12-31 20:52,Berlin,,72.8,73.3,SE,snow,9.8
2024-11-29 20:52,Berlin,21.9,59.1,59.9,W,rain,23.6
2024-09-25 06:52,Munich,20.0,88.5,70.5,SW,snow,24.0
2025-03-13 05:52,Cologne,5.7,23.5,,S,clear,17.5
2025-04-03 09:52,Dusseldorf,16.8,41.5,67.6,NW,cloudy,19.9
2025-05-04 16:52,Hamburg,4.0,56.5,15.4,E,rain,25.3
2025-09-19 15:52,Leipzig,19.8,63.0,25.2,SW,fog,25.0
2026-02-04 14:52,Dortmund,5.4,39.5,35.0,E,fog,2.2
2025-09-26 13:52,Hamburg,16.8,97.7,12.2,N,storm,6.7
2026-03-04 07:52,Cologne,6.7,,52.4,NW,storm,29.4
2024-10-19 02:52,Dortmund,-7.2,72.5,20.9,NW,snow,0.5
2025-08-09 21:52,Cologne,-13.3,96.9,31.7,N,cloudy,34.5
2025-06-14 00:52,Cologne,27.9,89.1,59.8,E,fog,25.7
2024-10-10 02:52,Cologne,3.8,57.1,48.0,NW,rain,5.9
2025-02-25 14:52,Munich,,,61.5,E,storm,47.4
2025-12-15 12:52,Leipzig,7.3,50.1,78.0,N,clear,4.1
2026-03-30 01:52,Stuttgart,12.9,67.1,22.9,SW,clear,23.3
2025-04-01 23:52,Leipzig,4.2,93.4,78.9,SE,snow,25.7
2024-05-11 20:52,Hamburg,7.3,44.2,56.4,SE,rain,24.0
2025-02-20 06:52,Dresden,8.2,53.5,,S,fog,1.8
2025-07-07 08:52,Hamburg,19.6,39.1,77.6,E,fog,3.5
2025-12-27 00:52,Munich,0.4,99.3,5.0,N,clear,3.5
2024-06-05 22:52,Leipzig,,,75.6,SE,fog,6.9
2024-09-22 08:52,Dortmund,23.8,37.0,28.0,SW,clear,31.7
2025-05-27 14:52,Leipzig,-4.6,84.1,52.2,N,snow,25.1
2025-05-14 21:52,Frankfurt,29.8,28.2,46.4,W,clear,9.7
2025-12-30 18:52,Dresden,-13.3,81.6,10.1,W,storm,42.9
2024-04-23 05:52,Berlin,10.8,,47.1,SE,cloudy,17.6
2025-08-02 16:52,Stuttgart,31.1,44.4,,W,snow,29.6
2024-07-27 01:52,Frankfurt,-5.0,79.6,79.0,SW,rain,9.0
2025-04-11 05:52,Cologne,,45.9,17.0,SE,cloudy,6.9
2025-09-27 08:52,Hamburg,28.2,24.4,37.1,NW,cloudy,47.8
2024-06-14 23:52,Munich,20.6,51.2,,E,rain,17.4
2025-04-09 03:52,Berlin,24.7,,27.5,S,clear,19.7
2025-09-08 05:52,Dresden,-11.1,86.1,54.1,SW,clear,30.6
2024-11-05 08:52,Dusseldorf,26.7,75.0,10.0,S,cloudy,13.0
2025-03-17 08:52,Dortmund,28.9,67.4,19.4,S,fog,13.1
2025-08-18 02:52,Frankfurt,26.4,61.8,29.1,NE,clear,19.1
2025-07-05 00:52,Leipzig,15.5,72.2,7.0,S,storm,25.9
2024-06-09 06:52,Dresden,25.5,41.0,2.9,SW,clear,35.7
2025-04-22 16:52,Dortmund,22.9,,66.9,NE,cloudy,23.4
2024-09-24 05:52,Frankfurt,30.2,58.7,34.6,NW,storm,17.7
2025-05-27 23:52,Frankfurt,21.2,,75.4,E,clear,21.8
2025-10-28 02:52,Frankfurt,30.9,53.2,65.1,NE,cloudy,19.0
2026-02-17 07:52,Dortmund,33.8,76.4,24.6,N,snow,22.1
2025-05-11 16:52,Munich,16.8,42.2,34.7,W,clear,26.2
2025-08-05 02:52,Munich,27.2,,68.8,W,storm,24.8
2025-01-29 12:52,Cologne,11.6,75.4,66.9,E,cloudy,49.1
2025-02-16 07:52,Dortmund,14.9,80.1,64.3,N,snow,40.3
2025-11-14 18:52,Frankfurt,,51.3,8.8,SE,storm,16.5
2024-12-10 15:52,Stuttgart,34.5,82.0,67.0,E,storm,20.2
2026-04-07 21:52,Hamburg,10.9,66.7,49.9,W,storm,36.6
2025-05-25 05:52,Munich,11.5,55.7,22.2,SE,clear,9.9
2025-03-29 01:52,Cologne,-6.4,76.7,73.3,N,rain,38.3
2025-07-25 05:52,Munich,-8.2,54.8,46.8,NE,cloudy,6.8
2024-07-05 14:52,Hamburg,12.3,45.0,28.7,NE,rain,16.1
2024-07-26 03:52,Leipzig,26.7,87.2,48.9,NW,snow,34.1
2024-10-10 07:52,Cologne,-1.1,58.1,32.4,E,cloudy,43.7
2025-10-20 04:52,Berlin,21.3,84.1,65.3,N,storm,37.6
2024-11-30 11:52,Stuttgart,12.2,,72.7,NW,storm,26.1
2025-05-18 05:52,Cologne,16.3,23.3,69.6,NW,clear,10.9
2025-02-12 11:52,Hamburg,,60.4,59.6,SE,snow,35.9
2025-02-17 09:52,Munich,-14.4,52.1,62.8,NW,rain,22.2
2025-10-05 18:52,Berlin,12.0,79.0,31.8,W,cloudy,45.0
2024-12-12 19:52,Dresden,-6.6,95.3,17.5,N,snow,27.4
2024-09-05 09:52,Dresden,4.8,60.6,70.4,W,rain,6.8
2026-02-08 22:52,Dusseldorf,4.4,21.3,13.9,SW,cloudy,36.9
2024-12-14 07:52,Berlin,-6.9,46.3,9.8,W,storm,45.5
2024-05-24 00:52,Cologne,6.3,71.2,78.9,W,cloudy,42.2
2025-05-14 07:52,Leipzig,-7.8,40.7,,NW,cloudy,28.1
2024-09-02 12:52,Cologne,23.1,86.9,19.1,SE,rain,27.4
2024-09-08 10:52,Dusseldorf,-13.0,80.3,12.6,NW,clear,45.3
2024-05-29 06:52,Dusseldorf,11.9,,63.4,SE,cloudy,22.8
2024-09-11 23:52,Leipzig,-7.9,46.7,63.7,SE,rain,9.4
2024-05-06 10:52,Hamburg,-13.9,93.7,55.9,SW,fog,41.3
2024-09-04 23:52,Dortmund,16.4,45.4,31.0,SW,clear,37.8
2024-05-11 00:52,Leipzig,30.6,68.3,43.1,W,clear,35.5
2025-07-19 20:52,Cologne,12.1,59.6,12.3,N,fog,7.8
2024-10-20 23:52,Stuttgart,14.5,45.1,63.0,E,storm,8.5
2024-10-07 03:52,Dusseldorf,24.8,61.4,19.6,NW,snow,33.4
2024-06-09 21:52,Frankfurt,,,79.7,E,snow,35.6
2025-10-18 17:52,Hamburg,-6.1,72.2,62.1,W,rain,44.8
2025-07-29 10:52,Berlin,1.7,74.3,56.9,NW,cloudy,26.1
2025-11-11 02:52,Dresden,13.0,67.9,32.6,NE,storm,27.8
2025-02-12 10:52,Leipzig,-2.1,77.8,54.3,SE,fog,8.6
2025-09-20 16:52,Leipzig,,43.1,19.9,W,snow,32.3
2024-11-24 18:52,Munich,34.9,75.3,15.9,SW,storm,40.8
2025-09-23 13:52,Berlin,15.1,48.8,11.0,E,cloudy,43.0
